record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00064,HF Group PLC,HFCK,Annual / full-year,Annual report,2024,HF Group Annual Report 2024,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2024/HF%20Group%20Plc%202024%20Annual%20Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00065,HF Group PLC,HFCK,Annual / full-year,Annual report,2023,HF Group Annual Report 2023,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2023/HF%20Group%20Annual%20Report%202023.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00066,HF Group PLC,HFCK,Annual / full-year,Annual report,2022,HF Group Annual Report 2022,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2022/HF%20Group%202022%20Annual%20Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00067,HF Group PLC,HFCK,Annual / full-year,Annual report,2021,HF Group Annual Report 2021,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2021/HF-Group-Plc-2021-Annual-Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00068,HF Group PLC,HFCK,Annual / full-year,Annual report,2020,HF Group Annual Report 2020,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2020/HF-Group-Plc-2020-Annual-Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00069,HF Group PLC,HFCK,Annual / full-year,Annual report,2019,HF Group Annual Report 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2019/HF-Group-Plc-2019-Annual-Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00070,HF Group PLC,HFCK,Annual / full-year,Annual report,2019,HF Group Annual Report 2019 (April Edition),https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2019/HF-Annual-Report-18TH-April-2019-18-44.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00071,HF Group PLC,HFCK,Annual / full-year,Annual report,2018,HF Group Annual Report 2018,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2018/HF-Group-Plc-2018-Annual-Report.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00072,HF Group PLC,HFCK,Annual / full-year,Annual report,2017,HF Group Annual Report 2017,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2017/HF-Annual-Report-2017-.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00073,HF Group PLC,HFCK,Annual / full-year,Annual report,2016,HF Group Annual Report 2016,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2016/HF-Annual-Report-2016---Low-Res-for-Web.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00074,HF Group PLC,HFCK,Annual / full-year,Annual report,2015,HF Group Annual Report 2015,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2015/HF-Annual-Report-2015.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00075,HF Group PLC,HFCK,Annual / full-year,Annual report,2014,HF Group Annual Report 2014,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2014/HF-Annual-Report-Final-2014.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00076,HF Group PLC,HFCK,Annual / full-year,Annual report,2013,HF Group Annual Report 2013,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2013/Annual-Report--FS-2013.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00077,HF Group PLC,HFCK,Annual / full-year,Annual report,2012,HF Group Annual Report 2012,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2012/annualreport2012.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00078,HF Group PLC,HFCK,Annual / full-year,Annual report,2011,HF Group Annual Report 2011,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2011/hf-annual-report-2011.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00079,HF Group PLC,HFCK,Annual / full-year,Annual report,2010,HF Group Annual Report 2010,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2010/annualreport2010.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00080,HF Group PLC,HFCK,Annual / full-year,Annual report,2009,HF Group Annual Report 2009,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=annual-reports/2009/annualreport2009.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
