record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00036,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2019,WPP SCANGROUP PLC FINANCIAL RESULTS 2019 – SUMMARY FINANCIAL STATEMENTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/FS-summary-2019.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00037,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2019,WPP SCANGROUP ANNUAL REPORT 2019,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2019/WPP-Scangroup-Annual-Report-2019.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00038,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2018,2018 HALF YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2018/2018_Half_Year_Financial_Results-2.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00039,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2018,2018 FULL YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2018/2018-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00040,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2018,WPP SCANGROUP INVESTOR PRESENTATION 2018 RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2018/WPP-scangroup-Results-2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00041,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2018,ANNUAL REPORT AND CONSOLIDATED FINANCIAL STATEMENTS 2018OUP ANNUAL REPORT 2018,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2018/WPP-Scangroup-Signed-Annual-accounts-2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00042,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2018,WPP-SCANGROUP ANNUAL REPORT 2018,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2018/Scangroup-Annual-Report-2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00043,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2017,2017 HALF YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2017/2017_Half_Year_Financial_Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00044,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2017,2017 FULL YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2017/2017-Full-Year-Financial-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00045,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2017,WPP SCANGROUP 2017 RESULTS PRESENTATION,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2017/WPP-Scangroup-2017-Results-Presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00046,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2017,WPP SCANGROUP ANNUAL REPORT – 2017,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2017/WPP-Scangroup-Annual-Report-2017-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00047,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2016,ANNUAL REPORT 2016,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2016/2016_Scangroup_Annual_Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00048,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2016,2016 HALF YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://azsnsgdevsa.blob.core.windows.net/wppscangroupsite/pdf/2016/2016_Half_Year_Financial_Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00049,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2016,2016 FULL YEAR FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2016_Scangroup_Annual_Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
