record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00088,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2020,Stanbic Bank Kenya Unaudited Results Quarter 3 2020,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/StanbicQ3FinancialsSep2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00089,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2020,Stanbic Bank Kenya Half Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Results and Reports/SBK2020Half1Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00090,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2020,Stanbic Bank Kenya Quarter 1 Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/SBK2020Q1Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00091,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2019,Stanbic Bank Kenya Ltd Audited Financial Statements 31st December 2019,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/SBKAFStatements2019Final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00092,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2019,Stanbic Bank Kenya Full Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2019SBKFullYearResults.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00093,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2019,Stanbic Bank Kenya Unaudited Results Quarter 3 2019,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/SBK2019Q3Financials.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00094,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2019,Stanbic Bank Kenya Half Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/SBKL2019HalfYearResults.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00095,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2019,Stanbic Bank Kenya Unaudited Results Quarter 1 2019,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/SBK2019Quater1Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00096,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2018,Stanbic Bank Kenya Audited Financial Statements 31st December 2018,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/StanbicBankAFS31December2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00097,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2018,Stanbic Bank Kenya Full Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/StanbicBank2018FullYearResults.PDF,linked from source page,application/pdf (inferred from URL),Issuer website
